%===============================================================
%     CTR DATA FORMAT #1 (Revision 2019.06.27)
%     TITLE : Ball-Joint Torque Test Data File  
%===============================================================
BEGIN_OF_HEADER
SAVED_DATE = 5/5/2026 9:47:18 AM
SAMPLE INFO = ///DEVELOPMENT/2026-05-05
TEST FUNCTION = RAMP
TEST FREQUENCY =0.000000
TEST CYCLE =1.000000
NUMBER_OF_COLUMNS = 7
COLUMN_NAME = [Save,State,Cycle,Time,Command,Angle,Torque]
COLUMN_UNIT = [NA,NA,Cycle,sec,Dgree,Dgree,N*m]
COLUMN_LENGTH = [168,168,168,168,168,168,168]
1.000000,1.000000,0.000000,0.126000,3.720000,2.270659,1.778452
1.000000,1.000000,0.000000,0.128000,3.780000,2.331974,1.741962
1.000000,1.000000,0.000000,0.130000,3.840000,2.393227,1.716983
1.000000,1.000000,0.000000,0.132000,3.900000,2.454376,1.708174
1.000000,1.000000,0.000000,0.134000,3.960000,2.515387,1.713946
1.000000,1.000000,0.000000,0.136000,4.020000,2.576230,1.727491
1.000000,1.000000,0.000000,0.138000,4.080000,2.636886,1.739626
1.000000,1.000000,0.000000,0.140000,4.140000,2.697341,1.742305
1.000000,1.000000,0.000000,0.142000,4.200000,2.757591,1.731467
1.000000,1.000000,0.000000,0.144000,4.260000,2.817637,1.708250
1.000000,1.000000,0.000000,0.146000,4.320000,2.877489,1.678247
1.000000,1.000000,0.000000,0.148000,4.380000,2.937169,1.649228
1.000000,1.000000,0.000000,0.150000,4.440000,2.996712,1.628239
1.000000,1.000000,0.000000,0.152000,4.500000,3.056170,1.619177
1.000000,1.000000,0.000000,0.154000,4.560000,3.115608,1.621665
1.000000,1.000000,0.000000,0.156000,4.620000,3.175096,1.631530
1.000000,1.000000,0.000000,0.158000,4.680000,3.234702,1.642586
1.000000,1.000000,0.000000,0.160000,4.740000,3.294482,1.648982
1.000000,1.000000,0.000000,0.162000,4.800000,3.354468,1.647230
1.000000,1.000000,0.000000,0.164000,4.860000,3.414669,1.637218
1.000000,1.000000,0.000000,0.166000,4.920000,3.475068,1.621921
1.000000,1.000000,0.000000,0.168000,4.980000,3.535626,1.606022
1.000000,1.000000,0.000000,0.170000,5.040000,3.596296,1.594038
1.000000,1.000000,0.000000,0.172000,5.100000,3.657024,1.588653
1.000000,1.000000,0.000000,0.174000,5.160000,3.717764,1.589853
1.000000,1.000000,0.000000,0.176000,5.220000,3.778473,1.595120
1.000000,1.000000,0.000000,0.178000,5.280000,3.839119,1.600522
1.000000,1.000000,0.000000,0.180000,5.340000,3.899674,1.602258
1.000000,1.000000,0.000000,0.182000,5.400000,3.960111,1.598048
1.000000,1.000000,0.000000,0.184000,5.460000,4.020404,1.587897
1.000000,1.000000,0.000000,0.186000,5.520000,4.080528,1.573987
1.000000,1.000000,0.000000,0.188000,5.580000,4.140459,1.559795
1.000000,1.000000,0.000000,0.190000,5.640000,4.200187,1.548803
1.000000,1.000000,0.000000,0.192000,5.700000,4.259712,1.543279
1.000000,1.000000,0.000000,0.194000,5.760000,4.319058,1.543553
1.000000,1.000000,0.000000,0.196000,5.820000,4.378265,1.548002
1.000000,1.000000,0.000000,0.198000,5.880000,4.437392,1.553713
1.000000,1.000000,0.000000,0.200000,5.940000,4.496506,1.557549
1.000000,1.000000,0.000000,0.202000,6.000000,4.555676,1.557216
1.000000,1.000000,0.000000,0.204000,6.060000,4.614962,1.551988
1.000000,1.000000,0.000000,0.206000,6.120000,4.674413,1.542855
1.000000,1.000000,0.000000,0.208000,6.180000,4.734057,1.532084
1.000000,1.000000,0.000000,0.210000,6.240000,4.793905,1.522391
1.000000,1.000000,0.000000,0.212000,6.300000,4.853951,1.516012
1.000000,1.000000,0.000000,0.214000,6.360000,4.914177,1.513996
1.000000,1.000000,0.000000,0.216000,6.420000,4.974557,1.515928
1.000000,1.000000,0.000000,0.218000,6.480000,5.035065,1.520153
1.000000,1.000000,0.000000,0.220000,6.540000,5.095671,1.524373
1.000000,1.000000,0.000000,0.222000,6.600000,5.156347,1.526426
1.000000,1.000000,0.000000,0.224000,6.660000,5.217067,1.524956
1.000000,1.000000,0.000000,0.226000,6.720000,5.277804,1.519786
1.000000,1.000000,0.000000,0.228000,6.780000,5.338530,1.511887
1.000000,1.000000,0.000000,0.230000,6.840000,5.399217,1.502985
1.000000,1.000000,0.000000,0.232000,6.900000,5.459834,1.494951
1.000000,1.000000,0.000000,0.234000,6.960000,5.520352,1.489185
1.000000,1.000000,0.000000,0.236000,7.020000,5.580739,1.486201
1.000000,1.000000,0.000000,0.238000,7.080000,5.640965,1.485520
1.000000,1.000000,0.000000,0.240000,7.140000,5.701006,1.485906
1.000000,1.000000,0.000000,0.242000,7.200000,5.760843,1.485841
1.000000,1.000000,0.000000,0.244000,7.260000,5.820471,1.484079
1.000000,1.000000,0.000000,0.246000,7.320000,5.879898,1.480082
1.000000,1.000000,0.000000,0.248000,7.380000,5.939152,1.474206
1.000000,1.000000,0.000000,0.250000,7.440000,5.998279,1.467567
1.000000,1.000000,0.000000,0.252000,7.500000,6.057343,1.461649
1.000000,1.000000,0.000000,0.254000,7.560000,6.116422,1.457775
1.000000,1.000000,0.000000,0.256000,7.620000,6.175597,1.456641
1.000000,1.000000,0.000000,0.258000,7.680000,6.234946,1.458056
1.000000,1.000000,0.000000,0.260000,7.740000,6.294528,1.460996
1.000000,1.000000,0.000000,0.262000,7.800000,6.354381,1.463942
1.000000,1.000000,0.000000,0.264000,7.860000,6.414514,1.465398
1.000000,1.000000,0.000000,0.266000,7.920000,6.474906,1.464402
1.000000,1.000000,0.000000,0.268000,7.980000,6.535514,1.460853
1.000000,1.000000,0.000000,0.270000,8.040000,6.596277,1.455537
1.000000,1.000000,0.000000,0.272000,8.100000,6.657130,1.449840
1.000000,1.000000,0.000000,0.274000,8.160000,6.718011,1.445234
1.000000,1.000000,0.000000,0.276000,8.220000,6.778868,1.442746
1.000000,1.000000,0.000000,0.278000,8.280000,6.839659,1.442569
1.000000,1.000000,0.000000,0.280000,8.340000,6.900355,1.443988
1.000000,1.000000,0.000000,0.282000,8.400000,6.960933,1.445632
1.000000,1.000000,0.000000,0.284000,8.460000,7.021372,1.445981
1.000000,1.000000,0.000000,0.286000,8.520000,7.081650,1.443933
1.000000,1.000000,0.000000,0.288000,8.580000,7.141747,1.439228
1.000000,1.000000,0.000000,0.290000,8.640000,7.201644,1.432570
1.000000,1.000000,0.000000,0.292000,8.700000,7.261335,1.425391
1.000000,1.000000,0.000000,0.294000,8.760000,7.320828,1.419341
1.000000,1.000000,0.000000,0.296000,8.820000,7.380152,1.415698
1.000000,1.000000,0.000000,0.298000,8.880000,7.439359,1.414901
1.000000,1.000000,0.000000,0.300000,8.940000,7.498517,1.416391
1.000000,1.000000,0.000000,0.302000,9.000000,7.557707,1.418826
1.000000,1.000000,0.000000,0.304000,9.060000,7.617005,1.420584
1.000000,1.000000,0.000000,0.306000,9.120000,7.676480,1.420374
1.000000,1.000000,0.000000,0.308000,9.180000,7.736177,1.417730
1.000000,1.000000,0.000000,0.310000,9.240000,7.796118,1.413184
1.000000,1.000000,0.000000,0.312000,9.300000,7.856300,1.408081
1.000000,1.000000,0.000000,0.314000,9.360000,7.916700,1.404066
1.000000,1.000000,0.000000,0.316000,9.420000,7.977278,1.402481
1.000000,1.000000,0.000000,0.318000,9.480000,8.037992,1.403855
1.000000,1.000000,0.000000,0.320000,9.540000,8.098796,1.407704
1.000000,1.000000,0.000000,0.322000,9.600000,8.159649,1.412688
1.000000,1.000000,0.000000,0.324000,9.660000,8.220519,1.417075
1.000000,1.000000,0.000000,0.326000,9.720000,8.281376,1.419322
1.000000,1.000000,0.000000,0.328000,9.780000,8.342195,1.418565
1.000000,1.000000,0.000000,0.330000,9.840000,8.402956,1.414849
1.000000,1.000000,0.000000,0.332000,9.900000,8.463638,1.409007
1.000000,1.000000,0.000000,0.334000,9.960000,8.524219,1.402279
1.000000,1.000000,0.000000,0.336000,10.000000,8.584676,1.395814
